RT(milliseconds),TIC
1619237,44.86823
1619256,44.93294
1619275,44.972527
1619294,44.972916
1619313,44.961067
1619332,44.88802
1619351,44.858074
1619370,44.791145
1619389,44.776173
1619408,44.723045
1619427,44.620182
1619446,44.488934
1619465,44.31823
1619484,44.1944
1619503,44.02656
1619522,43.86094
1619541,43.71888
1619560,43.547916
1619579,43.46068
1619598,43.352734
1619617,43.277733
1619636,43.18047
1619655,43.025
1619674,42.929688
1619693,42.816536
1619712,42.70729
1619731,42.588413
1619750,42.44922
1619769,42.374348
1619788,42.282944
1619807,42.197525
1619826,42.101303
1619845,41.953907
1619864,41.854687
1619883,41.73138
1619902,41.621616
1619921,41.496876
1619940,41.377995
1619959,41.317318
1619978,41.235416
1619997,41.10664
1620016,40.971092
1620035,40.815884
1620054,40.74544
1620073,40.616276
1620092,40.540363
1620111,40.431118
1620130,40.327213
1620149,40.202995
1620168,40.060677
1620187,39.946095
1620206,39.81276
1620225,39.720573
1620244,39.6306
1620263,39.550392
1620282,39.495182
1620301,39.420444
1620320,39.396355
1620339,39.33151
1620358,39.33828
1620377,39.28216
1620396,39.239323
1620415,39.1388
1620434,39.02318
1620453,38.935287
1620472,38.848827
1620491,38.83112
1620510,38.765495
1620529,38.749218
1620548,38.714973
1620567,38.741405
1620586,38.735027
1620605,38.714844
1620624,38.671875
1620643,38.597004
1620662,38.557423
1620681,38.495052
1620700,38.489193
1620719,38.458855
1620738,38.51745
1620757,38.588673
1620776,38.645054
1620795,38.6681
1620814,38.63789
1620833,38.6306
1620852,38.557293
1620871,38.521095
1620890,38.454037
1620909,38.373177
1620928,38.31901
1620947,38.28216
1620966,38.329037
1620985,38.32539
1621004,38.354168
1621023,38.3375
1621042,38.296352
1621061,38.242447
1621080,38.16328
1621099,38.14492
1621118,38.107944
1621137,38.129166
1621156,38.115364
1621175,38.080338
1621194,38.0138
1621213,37.91354
1621232,37.841274
1621251,37.693882
1621270,37.578514
1621289,37.43073
1621308,37.309635
1621327,37.223568
1621346,37.132812
1621365,37.128906
1621384,37.086067
1621403,37.1319
1621422,37.135807
1621441,37.12539
1621460,37.084637
1621479,37.021873
1621498,37.011196
1621517,36.96328
1621536,36.93854
1621555,36.878647
1621574,36.804817
1621593,36.754948
1621612,36.70586
1621631,36.733204
1621650,36.722656
1621669,36.747524
1621688,36.740887
1621707,36.727345
1621726,36.715366
1621745,36.683723
1621764,36.708073
1621783,36.68841
1621802,36.71888
1621821,36.69206
1621840,36.7056
1621859,36.66068
1621878,36.609116
1621897,36.572136
1621916,36.550392
1621935,36.585415
1621954,36.579556
1621973,36.603775
1621992,36.62526
1622011,36.65586
1622030,36.682552
1622049,36.672787
1622068,36.70143
1622087,36.666016
1622106,36.6931
1622125,36.693882
1622144,36.765495
1622163,36.791145
1622182,36.79974
1622201,36.83177
1622220,36.85742
1622239,36.946484
1622258,36.98099
1622277,37.08646
1622296,37.149868
1622315,37.21758
1622334,37.283073
1622353,37.32565
1622372,37.398567
1622391,37.38307
1622410,37.379295
1622429,37.35026
1622448,37.332684
1622467,37.36237
1622486,37.376823
1622505,37.4388
1622524,37.45599
1622543,37.542057
1622562,37.601173
1622581,37.614452
1622600,37.59935
1622619,37.54974
1622638,37.553646
1622657,37.494793
1622676,37.49375
1622695,37.48281
1622714,37.50729
1622733,37.56107
1622752,37.607033
1622771,37.678123
1622790,37.689323
1622809,37.72565
1622828,37.714844
1622847,37.678257
1622866,37.642056
1622885,37.603386
1622904,37.591274
1622923,37.514843
1622942,37.466927
1622961,37.38229
1622980,37.316795
1622999,37.30091
1623018,37.31211
1623037,37.34284
1623056,37.291668
1623075,37.23867
1623094,37.129295
1623113,37.05013
1623132,36.96836
1623151,36.91914
1623170,36.890755
1623189,36.814976
1623208,36.758854
1623227,36.62487
1623246,36.529167
1623265,36.426434
1623284,36.328125
1623303,36.263283
1623322,36.2
1623341,36.17526
1623360,36.101173
1623379,36.057682
1623398,36.000782
1623417,35.93776
1623436,35.870834
1623455,35.81211
1623474,35.82982
1623493,35.791145
1623512,35.788803
1623531,35.727863
1623550,35.68711
1623569,35.65
1623588,35.60065
1623607,35.5638
1623626,35.479298
1623645,35.403908
1623664,35.360287
1623683,35.317577
1623702,35.340496
1623721,35.308723
1623740,35.315235
1623759,35.27682
1623778,35.23177
1623797,35.18151
1623816,35.13099
1623835,35.156773
1623854,35.147915
1623873,35.135025
1623892,35.14232
1623911,35.152214
1623930,35.2
1623949,35.157814
1623968,35.178387
1623987,35.17031
1624006,35.177345
1624025,35.185936
1624044,35.163673
1624063,35.189583
1624082,35.164585
1624101,35.19883
1624120,35.219402
1624139,35.22435
1624158,35.255207
1624177,35.270313
1624196,35.34258
1624215,35.33724
1624234,35.347527
1624253,35.31159
1624272,35.28594
1624291,35.28086
1624310,35.277603
1624329,35.338413
1624348,35.36693
1624367,35.44479
1624386,35.49961
1624405,35.545444
1624424,35.595833
1624443,35.61263
1624462,35.64805
1624481,35.623047
1624500,35.620964
1624519,35.585155
1624538,35.52513
1624557,35.452866
1624576,35.36823
1624595,35.333725
1624614,35.253254
1624633,35.22331
1624652,35.178387
1624671,35.164715
1624690,35.15729
1624709,35.126953
1624728,35.13099
1624747,35.095573
1624766,35.151432
1624785,35.183594
1624804,35.203255
1624823,35.180077
1624842,35.15521
1624861,35.15599
1624880,35.090496
1624899,35.021225
1624918,34.925392
1624937,34.900913
1624956,34.89388
1624975,34.89453
1624994,34.89427
1625013,34.881382
1625032,34.926434
1625051,34.946354
1625070,34.995052
1625089,34.99883
1625108,34.98594
1625127,34.96745
1625146,34.9388
1625165,34.948048
1625184,34.933205
1625203,34.92031
1625222,34.926434
1625241,34.94987
1625260,35.01849
1625279,35.02995
1625298,35.065235
1625317,35.079556
1625336,35.109245
1625355,35.12487
1625374,35.09388
1625393,35.08906
1625412,35.06367
1625431,35.086327
1625450,35.10039
1625469,35.08112
1625488,35.07995
1625507,35.052475
1625526,35.089455
1625545,35.10078
1625564,35.170834
1625583,35.23177
1625602,35.28802
1625621,35.3263
1625640,35.302994
1625659,35.3194
1625678,35.284115
1625697,35.32617
1625716,35.329296
1625735,35.351173
1625754,35.370052
1625773,35.39596
1625792,35.472527
1625811,35.52539
1625830,35.564064
1625849,35.59948
1625868,35.6375
1625887,35.71055
1625906,35.753124
1625925,35.78021
1625944,35.810417
1625963,35.822655
1625982,35.857944
1626001,35.86133
1626020,35.90755
1626039,35.91901
1626058,35.90495
1626077,35.86367
1626096,35.823048
1626115,35.831642
1626134,35.816795
1626153,35.785416
1626172,35.779686
1626191,35.788673
1626210,35.875652
1626229,35.90534
1626248,35.978905
1626267,36.024868
1626286,36.071354
1626305,36.10638
1626324,36.096226
1626343,36.109245
1626362,36.069923
1626381,36.102085
1626400,36.115364
1626419,36.133335
1626438,36.132423
1626457,36.115887
1626476,36.110546
1626495,36.05091
1626514,36.029686
1626533,35.98737
1626552,35.977474
1626571,35.927605
1626590,35.88086
1626609,35.84492
1626628,35.808464
1626647,35.814323
1626666,35.783592
1626685,35.77552
1626704,35.746876
1626723,35.709896
1626742,35.68177
1626761,35.638412
1626780,35.61836
1626799,35.558853
1626818,35.517967
1626837,35.45846
1626856,35.45156
1626875,35.421616
1626894,35.422005
1626913,35.38659
1626932,35.340496
1626951,35.316666
1626970,35.286587
1626989,35.290627
1627008,35.25573
1627027,35.277473
1627046,35.26966
1627065,35.273827
1627084,35.242317
1627103,35.24284
1627122,35.28086
1627141,35.321743
1627160,35.36107
1627179,35.352085
1627198,35.359898
1627217,35.398827
1627236,35.416145
1627255,35.401173
1627274,35.320183
1627293,35.296616
1627312,35.267838
1627331,35.232033
1627350,35.184505
1627369,35.131382
1627388,35.12057
1627407,35.065495
1627426,35.053905
1627445,35.026173
1627464,34.99974
1627483,34.964973
1627502,34.953384
1627521,35.00729
1627540,35.06875
1627559,35.11836
1627578,35.175
1627597,35.234764
1627616,35.31393
1627635,35.33555
1627654,35.361588
1627673,35.340755
1627692,35.29349
1627711,35.221355
1627730,35.170963
1627749,35.183983
1627768,35.1888
1627787,35.25104
1627806,35.291798
1627825,35.324608
1627844,35.29492
1627863,35.245705
1627882,35.202995
1627901,35.165886
1627920,35.17552
1627939,35.19948
1627958,35.264843
1627977,35.33216
1627996,35.401043
1628015,35.465885
1628034,35.476173
1628053,35.48724
1628072,35.46406
1628091,35.48281
1628110,35.495964
1628129,35.551434
1628148,35.61953
1628167,35.681118
1628186,35.740887
1628205,35.78125
1628224,35.846745
1628243,35.878517
1628262,35.939842
1628281,35.989845
1628300,36.032944
1628319,36.071095
1628338,36.115494
1628357,36.188023
1628376,36.215755
1628395,36.264713
1628414,36.28086
1628433,36.346485
1628452,36.36771
1628471,36.373306
1628490,36.38763
1628509,36.409115
1628528,36.472004
1628547,36.496746
1628566,36.565754
1628585,36.63685
1628604,36.6944
1628623,36.73815
1628642,36.750523
1628661,36.791668
1628680,36.778645
1628699,36.7556
1628718,36.75039
1628737,36.74375
1628756,36.777603
1628775,36.771095
1628794,36.8112
1628813,36.85664
1628832,36.906902
1628851,36.9569
1628870,36.98867
1628889,37.05664
1628908,37.101692
1628927,37.16094
1628946,37.15039
1628965,37.109375
1628984,37.05
1629003,36.969532
1629022,36.957684
1629041,36.939323
1629060,36.958725
1629079,36.979946
1629098,37.003124
1629117,37.06341
1629136,37.064842
1629155,37.046486
1629174,37.033726
1629193,37.00729
1629212,37.00612
1629231,36.941277
1629250,36.921616
1629269,36.879036
1629288,36.840885
1629307,36.831642
1629326,36.853516
1629345,36.933594
1629364,36.996353
1629383,37.06224
1629402,37.14323
1629421,37.21836
1629440,37.30065
1629459,37.33763
1629478,37.366016
1629497,37.440365
1629516,37.533855
1629535,37.672527
1629554,37.764324
1629573,37.909897
1629592,38.02669
1629611,38.13099
1629630,38.21849
1629649,38.327473
1629668,38.45651
1629687,38.542316
1629706,38.610027
1629725,38.720314
1629744,38.851692
1629763,39.047527
1629782,39.216274
1629801,39.40013
1629820,39.58906
1629839,39.76992
1629858,39.97565
1629877,40.141926
1629896,40.37591
1629915,40.614193
1629934,40.86133
1629953,41.090233
1629972,41.323437
1629991,41.578514
1630010,41.825
1630029,42.09401
1630048,42.347916
1630067,42.59349
1630086,42.822918
1630105,43.03776
1630124,43.250652
1630143,43.406902
1630162,43.598957
1630181,43.773697
1630200,43.942448
1630219,44.110416
1630238,44.30638
1630257,44.548306
1630276,44.733204
1630295,44.91784
1630314,45.072006
1630333,45.253254
1630352,45.45026
1630371,45.63737
1630390,45.853256
1630409,46.025913
1630428,46.2569
1630447,46.483593
1630466,46.726433
1630485,46.95026
1630504,47.125523
1630523,47.279037
1630542,47.364452
1630561,47.43099
1630580,47.42005
1630599,47.36784
1630618,47.30625
1630637,47.28099
1630656,47.2987
1630675,47.26849
1630694,47.157814
1630713,47.014843
1630732,46.908073
1630751,46.889454
1630770,46.85521
1630789,46.75664
1630808,46.642056
1630827,46.51719
1630846,46.419533
1630865,46.22565
1630884,45.952995
1630903,45.639454
1630922,45.335938
1630941,45.05091
1630960,44.79427
1630979,44.52982
1630998,44.321224
1631017,44.11823
1631036,43.939064
1631055,43.80794
1631074,43.66758
1631093,43.572266
1631112,43.43203
1631131,43.26966
1631150,43.082684
1631169,42.83646
1631188,42.57969
1631207,42.249348
1631226,41.97682
1631245,41.710026
1631264,41.497658
1631283,41.256382
1631302,40.98594
1631321,40.739323
1631340,40.520184
1631359,40.333332
1631378,40.14596
1631397,39.95742
1631416,39.810024
1631435,39.63099
1631454,39.483986
1631473,39.323307
1631492,39.208202
1631511,39.04401
1631530,38.867188
1631549,38.665363
1631568,38.460938
1631587,38.245182
1631606,38.0194
1631625,37.823177
1631644,37.63698
1631663,37.483074
1631682,37.292446
1631701,37.13073
1631720,36.953384
1631739,36.772915
1631758,36.58125
1631777,36.384113
1631796,36.236588
1631815,36.094402
1631834,35.982944
1631853,35.853256
1631872,35.747265
1631891,35.62969
1631910,35.555077
1631929,35.508854
1631948,35.479427
1631967,35.47682
1631986,35.44466
1632005,35.42578
1632024,35.34961
1632043,35.26159
1632062,35.182423
1632081,35.08346
1632100,35.012108
1632119,34.898697
1632138,34.809116
1632157,34.720703
1632176,34.625523
1632195,34.572525
1632214,34.48112
1632233,34.39401
1632252,34.309376
1632271,34.214584
1632290,34.15495
1632309,34.04323
1632328,33.95156
1632347,33.89362
1632366,33.853905
1632385,33.87969
1632404,33.88177
1632423,33.89388
1632442,33.882423
1632461,33.834507
1632480,33.821484
1632499,33.778774
1632518,33.797398
1632537,33.764973
1632556,33.727604
1632575,33.659634
1632594,33.624477
1632613,33.627342
1632632,33.62956
1632651,33.615494
1632670,33.60534
1632689,33.602474
1632708,33.627995
1632727,33.626823
1632746,33.61823
1632765,33.61354
1632784,33.619793
1632803,33.657032
1632822,33.665756
1632841,33.652344
1632860,33.653908
1632879,33.66081
1632898,33.6931
1632917,33.69349
1632936,33.71315
1632955,33.716145
1632974,33.712368
1632993,33.72578
1633012,33.753517
1633031,33.79948
1633050,33.785545
1633069,33.741405
1633088,33.69323
1633107,33.678387
1633126,33.699608
1633145,33.71888
1633164,33.758595
1633183,33.802082
1633202,33.835938
1633221,33.85768
1633240,33.870834
1633259,33.878517
1633278,33.86471
1633297,33.878906
1633316,33.90182
1633335,33.935024
1633354,33.951042
1633373,33.965755
1633392,34.00547
1633411,34.01276
1633430,34.00703
1633449,33.986717
1633468,34.00443
1633487,34.057423
1633506,34.1194
1633525,34.21263
1633544,34.26927
1633563,34.307552
1633582,34.327736
1633601,34.36211
1633620,34.401955
1633639,34.419533
1633658,34.46888
1633677,34.557163
1633696,34.65182
1633715,34.77096
1633734,34.884766
1633753,35.027996
1633772,35.125
1633791,35.204556
1633810,35.273567
1633829,35.358334
1633848,35.47904
1633867,35.584896
1633886,35.70612
1633905,35.78242
1633924,35.858204
1633943,35.919533
1633962,35.98281
1633981,36.048958
1634000,36.097527
1634019,36.153255
1634038,36.19219
1634057,36.226303
1634076,36.277733
1634095,36.35508
1634114,36.45625
1634133,36.517967
1634152,36.56862
1634171,36.633465
1634190,36.728645
1634209,36.84284
1634228,36.942318
1634247,37.05104
1634266,37.168358
1634285,37.263283
1634304,37.37474
1634323,37.465103
1634342,37.560287
1634361,37.64232
1634380,37.734898
1634399,37.85573
1634418,37.96992
1634437,38.051563
1634456,38.101173
1634475,38.12956
1634494,38.163803
1634513,38.233852
1634532,38.310024
1634551,38.42617
1634570,38.532032
1634589,38.615757
1634608,38.651302
1634627,38.6431
1634646,38.63086
1634665,38.625782
1634684,38.667446
1634703,38.708073
1634722,38.745182
1634741,38.772655
1634760,38.822655
1634779,38.902473
1634798,38.948177
1634817,38.972397
1634836,38.952995
1634855,38.92344
1634874,38.877342
1634893,38.782032
1634912,38.649868
1634931,38.464844
1634950,38.29323
1634969,38.128124
1634988,37.997395
1635007,37.914062
1635026,37.8194
1635045,37.719273
1635064,37.60547
1635083,37.516666
1635102,37.47565
1635121,37.403255
1635140,37.367317
1635159,37.349087
1635178,37.36133
1635197,37.382423
1635216,37.347656
1635235,37.29323
1635254,37.159897
1635273,37.016277
1635292,36.864845
1635311,36.73125
1635330,36.596615
1635349,36.435547
1635368,36.279297
1635387,36.095833
1635406,35.895702
1635425,35.714844
1635444,35.584896
1635463,35.527733
1635482,35.486588
1635501,35.47435
1635520,35.43294
1635539,35.371876
1635558,35.29505
1635577,35.241016
1635596,35.198696
1635615,35.141666
1635634,35.077602
1635653,35.005207
1635672,34.935417
1635691,34.84414
1635710,34.7569
1635729,34.688282
1635748,34.66914
1635767,34.658985
1635786,34.651955
1635805,34.61341
1635824,34.585808
1635843,34.558983
1635862,34.5069
1635881,34.422264
1635900,34.33099
1635919,34.283463
1635938,34.272655
1635957,34.28268
1635976,34.31276
1635995,34.347527
1636014,34.37604
1636033,34.361588
1636052,34.33346
1636071,34.295574
1636090,34.26315
1636109,34.250523
1636128,34.22904
1636147,34.26146
1636166,34.265625
1636185,34.283726
1636204,34.2582
1636223,34.247265
1636242,34.23724
1636261,34.266666
1636280,34.308334
1636299,34.363934
1636318,34.420444
1636337,34.48828
1636356,34.560024
1636375,34.586197
1636394,34.591667
1636413,34.566277
1636432,34.56836
1636451,34.584507
1636470,34.62409
1636489,34.682423
1636508,34.713673
1636527,34.73112
1636546,34.697525
1636565,34.641796
1636584,34.583595
1636603,34.552605
1636622,34.564323
1636641,34.554035
1636660,34.552082
1636679,34.552475
1636698,34.591274
1636717,34.615494
1636736,34.642056
1636755,34.68099
1636774,34.72318
1636793,34.736588
1636812,34.747005
1636831,34.749477
1636850,34.761196
1636869,34.752735
1636888,34.770054
1636907,34.75547
1636926,34.713802
1636945,34.665234
1636964,34.646355
1636983,34.65729
1637002,34.65065
1637021,34.661068
1637040,34.627605
1637059,34.6069
1637078,34.581642
1637097,34.603516
1637116,34.62956
1637135,34.657032
1637154,34.65664
1637173,34.65039
1637192,34.653645
1637211,34.659767
1637230,34.67357
1637249,34.720963
1637268,34.81966
1637287,34.908592
1637306,34.96888
1637325,35.004166
1637344,35.042316
1637363,35.072918
1637382,35.0875
1637401,35.10104
1637420,35.086067
1637439,35.073566
1637458,35.047264
1637477,35.047005
1637496,35.071095
1637515,35.091797
1637534,35.07969
1637553,35.044662
1637572,34.993618
1637591,34.96185
1637610,34.92357
1637629,34.929035
1637648,34.958202
1637667,34.98854
1637686,35.010418
1637705,34.996876
1637724,34.992058
1637743,34.963543
1637762,34.92487
1637781,34.85742
1637800,34.80117
1637819,34.76029
1637838,34.73268
1637857,34.71328
1637876,34.698307
1637895,34.69336
1637914,34.697006
1637933,34.719402
1637952,34.74453
1637971,34.75677
1637990,34.76302
1638009,34.79414
1638028,34.822266
1638047,34.852863
1638066,34.86888
1638085,34.85065
1638104,34.80664
1638123,34.7319
1638142,34.672916
1638161,34.594273
1638180,34.51979
1638199,34.439323
1638218,34.3875
1638237,34.354427
1638256,34.325783
1638275,34.323437
1638294,34.32539
1638313,34.358723
1638332,34.384895
1638351,34.396873
1638370,34.397007
1638389,34.36693
1638408,34.31719
1638427,34.2431
1638446,34.16328
1638465,34.10547
1638484,34.06875
1638503,34.05794
1638522,34.067837
1638541,34.082943
1638560,34.103905
1638579,34.10664
1638598,34.071484
1638617,34.03815
1638636,33.996616
1638655,33.986588
1638674,33.96211
1638693,33.93203
1638712,33.88724
1638731,33.83151
1638750,33.784897
1638769,33.740757
1638788,33.703125
1638807,33.650913
1638826,33.608593
1638845,33.571484
1638864,33.564583
1638883,33.558983
1638902,33.56393
1638921,33.55117
1638940,33.552475
1638959,33.51745
1638978,33.458595
1638997,33.39479
1639016,33.361717
1639035,33.35
1639054,33.33203
1639073,33.30573
1639092,33.28086
1639111,33.246223
1639130,33.223698
1639149,33.185677
1639168,33.182682
1639187,33.20065
1639206,33.255207
1639225,33.289845
1639244,33.309765
1639263,33.316017
1639282,33.309895
1639301,33.26901
1639320,33.188282
1639339,33.098698
1639358,33.020573
1639377,33.009113
1639396,32.997005
1639415,33.007812
1639434,33.010155
1639453,33.01276
1639472,33.01732
1639491,33.01289
1639510,33.047527
1639529,33.065884
1639548,33.092186
1639567,33.12604
1639586,33.160416
1639605,33.171223
1639624,33.13737
1639643,33.10078
1639662,33.089844
1639681,33.115887
1639700,33.164845
1639719,33.20625
1639738,33.220703
1639757,33.202343
1639776,33.183464
1639795,33.13802
1639814,33.111588
1639833,33.060158
1639852,33.052734
1639871,33.040493
1639890,33.02982
1639909,33.00599
1639928,32.960808
1639947,32.91237
1639966,32.870834
1639985,32.86341
1640004,32.88529
1640023,32.910545
1640042,32.935806
1640061,32.908855
1640080,32.872658
1640099,32.834244
1640118,32.85742
1640137,32.91289
1640156,32.979816
1640175,33.035286
1640194,33.04154
1640213,33.032944
1640232,33.03216
1640251,33.075912
1640270,33.10742
1640289,33.108986
1640308,33.09922
1640327,33.114845
1640346,33.152084
1640365,33.165493
1640384,33.170444
1640403,33.16211
1640422,33.165756
1640441,33.16224
1640460,33.15716
1640479,33.177345
1640498,33.207943
1640517,33.279556
1640536,33.347397
1640555,33.3944
1640574,33.419533
1640593,33.422787
1640612,33.457554
1640631,33.483334
1640650,33.498047
1640669,33.499218
1640688,33.485546
1640707,33.499218
1640726,33.50469
1640745,33.53815
1640764,33.55664
1640783,33.6168
1640802,33.692577
1640821,33.7418
1640840,33.77995
1640859,33.804947
1640878,33.866405
1640897,33.91094
1640916,33.971355
1640935,34.03099
1640954,34.108334
1640973,34.18646
1640992,34.25703
1641011,34.33724
1641030,34.423176
1641049,34.549088
1641068,34.63867
1641087,34.710285
1641106,34.751694
1641125,34.802864
1641144,34.872395
1641163,34.93607
1641182,35.00729
1641201,35.077866
1641220,35.20716
1641239,35.353127
1641258,35.496094
1641277,35.61224
1641296,35.716145
1641315,35.829037
1641334,35.939583
1641353,36.063023
1641372,36.159897
1641391,36.25807
1641410,36.32513
1641429,36.402473
1641448,36.450912
1641467,36.460415
1641486,36.45612
1641505,36.479687
1641524,36.584114
1641543,36.6931
1641562,36.815624
1641581,36.9125
1641600,37.04271
1641619,37.17487
1641638,37.27995
1641657,37.347786
1641676,37.364582
1641695,37.4194
1641714,37.50586
1641733,37.610806
1641752,37.732944
1641771,37.832554
1641790,37.965233
1641809,38.093098
1641828,38.18724
1641847,38.252735
1641866,38.28008
1641885,38.365757
1641904,38.43138
1641923,38.48711
1641942,38.517967
1641961,38.56159
1641980,38.61198
1641999,38.64349
1642018,38.709244
1642037,38.79401
1642056,38.898308
1642075,39.015236
1642094,39.132553
1642113,39.280598
1642132,39.435677
1642151,39.641148
1642170,39.88151
1642189,40.085938
1642208,40.279427
1642227,40.454166
1642246,40.653255
1642265,40.84245
1642284,41.03932
1642303,41.282944
1642322,41.55664
1642341,41.85078
1642360,42.142056
1642379,42.48047
1642398,42.832813
1642417,43.259377
1642436,43.6888
1642455,44.127083
1642474,44.564583
1642493,45.042316
1642512,45.620182
1642531,46.241016
1642550,46.96315
1642569,47.69219
1642588,48.423046
1642607,49.16654
1642626,49.959244
1642645,50.845573
1642664,51.722786
1642683,52.622524
1642702,53.499348
1642721,54.414845
1642740,55.403515
1642759,56.4457
1642778,57.479946
1642797,58.472004
1642816,59.495964
1642835,60.566277
1642854,61.709373
1642873,62.93151
1642892,64.23164
1642911,65.67917
1642930,67.22175
1642949,68.91289
1642968,70.61758
1642987,72.33255
1643006,74.024345
1643025,75.7388
1643044,77.55521
1643063,79.442184
1643082,81.453384
1643101,83.51315
1643120,85.62813
1643139,87.73737
1643158,89.711845
1643177,91.64883
1643196,93.56823
1643215,95.713936
1643234,98.02018
1643253,100.458855
1643272,103.02852
1643291,105.70677
1643310,108.49779
1643329,111.22604
1643348,113.79323
1643367,116.202995
1643386,118.399216
1643405,120.51133
1643424,122.481514
1643443,124.39805
1643462,126.410805
1643481,128.50768
1643500,130.77487
1643519,132.94649
1643538,134.97148
1643557,136.706
1643576,138.14128
1643595,139.55026
1643614,141.05182
1643633,142.7668
1643652,144.59622
1643671,146.45052
1643690,148.38255
1643709,150.21393
1643728,151.97395
1643747,153.53217
1643766,154.99675
1643785,156.48308
1643804,158.02383
1643823,159.42825
1643842,160.44922
1643861,161.25092
1643880,161.89583
1643899,162.5095
1643918,162.9207
1643937,163.16145
1643956,163.11928
1643975,162.68333
1643994,162.0789
1644013,161.36484
1644032,160.81758
1644051,160.25325
1644070,159.74687
1644089,159.05664
1644108,157.9737
1644127,156.47891
1644146,154.8194
1644165,153.25546
1644184,151.70247
1644203,150.00626
1644222,148.12291
1644241,146.0582
1644260,143.96706
1644279,141.89622
1644298,139.90938
1644317,137.8138
1644336,135.50026
1644355,133.02617
1644374,130.35677
1644393,127.66927
1644412,124.91419
1644431,122.09596
1644450,119.18802
1644469,116.20039
1644488,113.28359
1644507,110.405075
1644526,107.52812
1644545,104.66888
1644564,101.71211
1644583,98.75664
1644602,95.72721
1644621,92.76263
1644640,89.87109
1644659,87.0655
1644678,84.40273
1644697,81.8388
1644716,79.4056
1644735,76.99206
1644754,74.5789
1644773,72.18763
1644792,69.81484
1644811,67.53698
1644830,65.274216
1644849,63.169533
1644868,61.1793
1644887,59.314583
1644906,57.541145
1644925,55.864975
1644944,54.34258
1644963,52.88659
1644982,51.541275
1645001,50.270184
1645020,49.03672
1645039,47.885025
1645058,46.767967
1645077,45.78255
1645096,44.79414
1645115,43.924217
1645134,43.12969
1645153,42.427345
1645172,41.77539
1645191,41.147526
1645210,40.602474
1645229,40.068882
1645248,39.598957
1645267,39.14336
1645286,38.68659
1645305,38.257942
1645324,37.845444
1645343,37.50026
1645362,37.13685
1645381,36.802734
1645400,36.499218
1645419,36.210285
1645438,35.96406
1645457,35.72005
1645476,35.54844
1645495,35.34414
1645514,35.191277
1645533,35.052605
1645552,34.929558
1645571,34.808334
1645590,34.678646
1645609,34.58776
1645628,34.46732
1645647,34.40169
1645666,34.358204
1645685,34.342186
1645704,34.328648
1645723,34.313152
1645742,34.35182
1645761,34.364845
1645780,34.428387
1645799,34.47539
1645818,34.492058
1645837,34.513412
1645856,34.53138
1645875,34.6168
1645894,34.68711
1645913,34.78776
1645932,34.88789
1645951,34.946095
1645970,35.016014
1645989,35.059765
1646008,35.137108
1646027,35.151955
1646046,35.18659
1646065,35.23138
1646084,35.29375
1646103,35.375782
1646122,35.44557
1646141,35.540627
1646160,35.572655
1646179,35.641148
1646198,35.69987
1646217,35.75703
1646236,35.803123
1646255,35.82435
1646274,35.8931
1646293,35.920444
1646312,35.997917
1646331,36.08711
1646350,36.19362
1646369,36.315884
1646388,36.428905
1646407,36.58802
1646426,36.69466
1646445,36.8207
1646464,36.91341
1646483,36.9875
1646502,37.046093
1646521,37.077473
1646540,37.159897
1646559,37.214973
1646578,37.290104
1646597,37.347267
1646616,37.40182
1646635,37.478775
1646654,37.553123
1646673,37.669792
1646692,37.753384
1646711,37.851303
1646730,37.94948
1646749,38.075912
1646768,38.219402
1646787,38.321484
1646806,38.40065
1646825,38.41823
1646844,38.456642
1646863,38.490757
1646882,38.51953
1646901,38.52305
1646920,38.497265
1646939,38.48281
1646958,38.433983
1646977,38.416405
1646996,38.372135
1647015,38.36211
1647034,38.358204
1647053,38.372787
1647072,38.402084
1647091,38.37044
1647110,38.369793
1647129,38.322655
1647148,38.310417
1647167,38.265366
1647186,38.255207
1647205,38.191277
1647224,38.134895
1647243,38.00013
1647262,37.90052
1647281,37.759766
1647300,37.628124
1647319,37.508335
1647338,37.370182
1647357,37.29284
1647376,37.16849
1647395,37.091537
1647414,36.969402
1647433,36.89336
1647452,36.815105
1647471,36.709244
1647490,36.58568
1647509,36.439842
1647528,36.338802
1647547,36.19453
1647566,36.086067
1647585,35.966015
1647604,35.896355
1647623,35.77435
1647642,35.614582
1647661,35.453255
1647680,35.28698
1647699,35.174217
1647718,35.027603
1647737,34.91914
1647756,34.783855
1647775,34.703514
1647794,34.627213
1647813,34.552734
1647832,34.486458
1647851,34.39349
1647870,34.357292
1647889,34.26927
1647908,34.215103
1647927,34.135937
1647946,34.055077
1647965,33.965233
1647984,33.85091
1648003,33.7681
1648022,33.647915
1648041,33.563023
1648060,33.451824
1648079,33.320053
1648098,33.20013
1648117,33.10065
1648136,33.097786
1648155,33.063282
1648174,33.049088
1648193,33.002735
1648212,32.94323
1648231,32.91992
1648250,32.891277
1648269,32.909767
1648288,32.85612
1648307,32.83177
1648326,32.76315
1648345,32.721092
1648364,32.672657
1648383,32.621746
1648402,32.584244
1648421,32.522007
1648440,32.513542
1648459,32.463673
1648478,32.44219
1648497,32.386066
1648516,32.391407
1648535,32.411587
1648554,32.4319
1648573,32.446877
1648592,32.417187
1648611,32.423046
1648630,32.38646
1648649,32.3944
1648668,32.34414
1648687,32.332943
1648706,32.270573
1648725,32.262108
1648744,32.20469
1648763,32.20026
